rule_id,title,type,severity,status,scope,languages,tags,impacts,remediation_cost,default_quality_profiles,language_specific_docs,metadata_path
S1144,"Unused ""private"" methods should be removed",CODE_SMELL,Major,ready,All,apex;python;java;kotlin;php;scala;swift;csharp;flex;cfamily,unused,MAINTAINABILITY:MEDIUM,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1144/metadata.json
S1145,"Useless ""if(true) {...}"" and ""if(false){...}"" blocks should be removed",BUG,Major,superseded,All,apex;go;python;rpg;vb6;java;vbnet;abap;kotlin;php;pli;scala;swift;csharp;plsql;javascript;flex;ruby;cfamily,cwe,,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1145/metadata.json
S1151,"""switch case"" clauses should not have too many lines of code",CODE_SMELL,Major,ready,Main,apex;go;shell;rpg;tsql;vb6;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;flex;ruby;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1151/metadata.json
S117,Local variable and function parameter names should comply with a naming convention,CODE_SMELL,Minor,ready,All,apex;go;python;azureresourcemanager;tsql;java;vbnet;kotlin;php;scala;swift;plsql;javascript;kubernetes;flex;ruby;cfamily,convention,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S117/metadata.json
S1172,Unused function parameters should be removed,CODE_SMELL,Major,ready,All,apex;go;jcl;python;tsql;java;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;flex;ruby;cfamily,unused,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1172/metadata.json
S1186,Methods should not be empty,CODE_SMELL,Critical,ready,All,apex;go;jcl;python;vb6;java;vbnet;kotlin;php;scala;swift;csharp;javascript;flex;ruby;cfamily,suspicious,MAINTAINABILITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1186/metadata.json
S1192,String literals should not be duplicated,CODE_SMELL,Critical,ready,Main,apex;go;python;dart;shell;azureresourcemanager;rpg;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby,design,MAINTAINABILITY:HIGH,Linear with offset,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1192/metadata.json
S1206,"""equals(Object obj)"" and ""hashCode()"" should be overridden in pairs",BUG,Minor,ready,Main,dart;java;kotlin;csharp,cwe,RELIABILITY:LOW,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1206/metadata.json
S121,Control structures should use curly braces,CODE_SMELL,Critical,ready,All,dart;tsql;java;kotlin;php;common;pli;csharp;javascript;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S121/metadata.json
S122,Statements should be on separate lines,CODE_SMELL,Major,ready,All,apex;go;python;tsql;vb6;java;vbnet;abap;kotlin;php;common;pli;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,convention,MAINTAINABILITY:MEDIUM,Constant/Issue: 1min,,compliant.adoc;noncompliant.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S122/metadata.json
S125,Sections of code should not be commented out,CODE_SMELL,Major,ready,All,apex;python;css;rpg;tsql;java;html;abap;kotlin;php;xml;scala;swift;csharp;plsql;javascript;cobol;flex;cfamily,unused,MAINTAINABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S125/metadata.json
S126,"""if ... else if"" constructs should end with ""else"" clauses",CODE_SMELL,Critical,ready,All,apex;go;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;ruby;cfamily,,MAINTAINABILITY:HIGH,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S126/metadata.json
S131,"""switch"" statements should have ""default"" clauses",CODE_SMELL,Critical,ready,All,apex;go;shell;tsql;vb6;java;vbnet;abap;kotlin;php;pli;scala;csharp;plsql;javascript;cobol;flex;ruby;cfamily,cwe,MAINTAINABILITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S131/metadata.json
S1313,Using hardcoded IP addresses is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,apex;go;python;tsql;vb6;java;vbnet;abap;kotlin;php;scala;swift;csharp;javascript;ruby;cfamily,,SECURITY:LOW,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1313/metadata.json
S134,"Control flow statements ""if"", ""for"", ""while"", ""switch"" and ""try"" should not be nested too deeply",CODE_SMELL,Critical,ready,All,apex;go;python;rpg;tsql;java;vbnet;abap;kotlin;php;pli;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,brain-overload,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S134/metadata.json
S138,Functions should not have too many lines of code,CODE_SMELL,Major,ready,Main,apex;go;python;shell;rpg;tsql;vb6;java;vbnet;kotlin;php;scala;swift;csharp;javascript;flex;ruby;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 20min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S138/metadata.json
S1451,Track lack of copyright and license headers,CODE_SMELL,Blocker,ready,All,apex;go;python;rpg;tsql;java;html;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,convention,MAINTAINABILITY:BLOCKER,Constant/Issue: 5min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1451/metadata.json
S1479,"""switch"" statements should not have too many ""case"" clauses",CODE_SMELL,Major,ready,All,apex;go;tsql;vb6;java;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,brain-overload,MAINTAINABILITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1479/metadata.json
S1481,Unused local variables should be removed,CODE_SMELL,Minor,ready,All,apex;python;dart;shell;azureresourcemanager;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;flex;ruby;cfamily,unused,MAINTAINABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1481/metadata.json
S1656,Variables should not be self-assigned,BUG,Major,ready,All,apex;go;python;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;csharp;plsql;javascript;cobol;ruby;cfamily,,RELIABILITY:MEDIUM,Constant/Issue: 3min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1656/metadata.json
S1763,All code should be reachable,BUG,Major,ready,Main,apex;go;python;tsql;kotlin;php;scala;swift;plsql;javascript;ruby;cfamily,cwe;unused,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1763/metadata.json
S1764,Identical expressions should not be used on both sides of a binary operator,BUG,Major,ready,All,apex;go;python;shell;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,suspicious,RELIABILITY:MEDIUM,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1764/metadata.json
S1821,"""switch"" statements should not be nested",CODE_SMELL,Critical,ready,All,apex;go;vb6;java;vbnet;kotlin;php;scala;swift;csharp;javascript;flex;ruby;cfamily,pitfall,MAINTAINABILITY:HIGH,Constant/Issue: 10min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1821/metadata.json
S1862,"Related ""if/else if"" statements should not have the same condition",BUG,Major,ready,All,apex;go;python;rpg;rust;tsql;java;vbnet;abap;kotlin;php;scala;swift;csharp;plsql;javascript;cobol;ruby;cfamily,unused;pitfall,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1862/metadata.json
S1871,Two branches in a conditional structure should not have exactly the same implementation,CODE_SMELL,Major,ready,Main,apex;go;python;rpg;tsql;java;vbnet;abap;kotlin;php;common;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,design;suspicious,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,compliant.adoc;description.adoc;exceptions.adoc;noncompliant.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1871/metadata.json
S1874,"""@Deprecated"" code should not be used",CODE_SMELL,Minor,ready,Main,dart;java;kotlin;javascript;kubernetes;cfamily,cwe;obsolete,MAINTAINABILITY:LOW,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1874/metadata.json
S1940,Boolean checks should not be inverted,CODE_SMELL,Minor,ready,All,apex;go;python;tsql;java;vbnet;kotlin;php;scala;swift;csharp;plsql;javascript;ruby,pitfall,MAINTAINABILITY:LOW,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S1940/metadata.json
S2053,Password hashing functions should use an unpredictable salt,VULNERABILITY,Critical,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp,cwe,SECURITY:HIGH,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2053/metadata.json
S2068,Hard-coded credentials are security-sensitive,SECURITY_HOTSPOT,Blocker,ready,Main,apex;go;python;secrets;tsql;java;vbnet;abap;kotlin;php;xml;json;scala;swift;yaml;csharp;javascript;kubernetes;cobol;ruby;cfamily,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2068/metadata.json
S2076,OS commands should not be vulnerable to command injection attacks,VULNERABILITY,Blocker,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2076/metadata.json
S2078,LDAP queries should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,python;java;vbnet;kotlin;php;common;csharp,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2078/metadata.json
S2083,I/O function calls should not be vulnerable to path injection attacks,VULNERABILITY,Blocker,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2083/metadata.json
S2091,XPath expressions should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2091/metadata.json
S2092,"Creating cookies without the ""secure"" flag is security-sensitive",SECURITY_HOTSPOT,Minor,ready,Main,go;python;java;kotlin;php;csharp;javascript;ruby,cwe;privacy,SECURITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2092/metadata.json
S2097,"""equals(Object obj)"" should test argument type",BUG,Minor,ready,All,java;kotlin,,RELIABILITY:LOW,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2097/metadata.json
S2114,Collections should not be passed as arguments to their own methods,BUG,Major,ready,All,java;kotlin;csharp,,RELIABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2114/metadata.json
S2116,,,,,,java;kotlin,,,Unknown,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2116/metadata.json
S2122,"""ScheduledThreadPoolExecutor"" should not have 0 core threads",BUG,Critical,ready,All,java;kotlin,,RELIABILITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2122/metadata.json
S2123,Values should not be uselessly incremented,BUG,Major,ready,All,java;kotlin;php;csharp;javascript;cfamily,unused,RELIABILITY:MEDIUM,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2123/metadata.json
S2151,"""runFinalizersOnExit"" should not be called",BUG,Critical,ready,All,java;kotlin,cert,RELIABILITY:HIGH,Constant/Issue: 20min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2151/metadata.json
S2175,,BUG,Major,ready,All,dart;java;kotlin,cert,RELIABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2175/metadata.json
S2189,Loops should not be infinite,BUG,Blocker,ready,Main,java;kotlin;javascript,,RELIABILITY:BLOCKER,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2189/metadata.json
S2245,Using pseudorandom number generators (PRNGs) is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,go;python;dart;java;kotlin;php;csharp;javascript;cfamily,cwe,SECURITY:HIGH,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2245/metadata.json
S2260,Track parsing failures,CODE_SMELL,Major,ready,All,terraform;docker;apex;go;jcl;python;dart;shell;azureresourcemanager;rust;tsql;vb6;java;kotlin;php;xml;ansible;json;githubactions;pli;scala;swift;yaml;csharp;plsql;groovy;javascript;kubernetes;cloudformation;cobol;flex;ruby;cfamily,suspicious,,Constant/Issue: 30min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2260/metadata.json
S2631,Regular expressions should not be vulnerable to Denial of Service attacks,VULNERABILITY,Critical,ready,Main,python;java;vbnet;kotlin;php;common;csharp;javascript,cwe;denial-of-service,SECURITY:HIGH,Constant/Issue: 1h,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2631/metadata.json
S2689,"Files opened in append mode should not be used with ""ObjectOutputStream""",BUG,Blocker,ready,Main,java;kotlin,serialization,RELIABILITY:BLOCKER,Constant/Issue: 1h,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2689/metadata.json
S2695,"""PreparedStatement"" and ""ResultSet"" methods should be called with valid indices",BUG,Blocker,ready,All,java;kotlin,sql,RELIABILITY:BLOCKER,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2695/metadata.json
S2757,"Non-existent operators like ""=+"" should not be used",BUG,Major,ready,All,apex;go;python;java;vbnet;kotlin;php;common;csharp;javascript;ruby;cfamily,,RELIABILITY:MEDIUM,Constant/Issue: 2min,Sonar way,code-example.adoc;fix.adoc;rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S2757/metadata.json
S3329,Cipher Block Chaining IVs should be unpredictable,VULNERABILITY,Critical,ready,Main,go;python;java;vbnet;kotlin;common;swift;csharp,cwe,SECURITY:HIGH,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3329/metadata.json
S3330,"Creating cookies without the ""HttpOnly"" flag is security-sensitive",SECURITY_HOTSPOT,Minor,ready,Main,go;python;java;kotlin;php;xml;csharp;javascript;ruby,cwe;privacy,SECURITY:LOW,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3330/metadata.json
S3353,"Unchanged variables should be marked as ""const""",CODE_SMELL,Critical,ready,Main,kotlin;csharp;javascript,,MAINTAINABILITY:HIGH,Constant/Issue: 2min,,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3353/metadata.json
S3649,Database queries should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe;sql,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3649/metadata.json
S3776,Cognitive Complexity of functions should not be too high,CODE_SMELL,Critical,ready,All,apex;go;python;dart;rust;java;vbnet;abap;kotlin;php;scala;swift;csharp;javascript;ruby;cfamily,brain-overload,MAINTAINABILITY:HIGH,Linear with offset,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3776/metadata.json
S3923,All branches in a conditional structure should not have exactly the same implementation,BUG,Major,ready,All,apex;go;jcl;python;tsql;java;vbnet;abap;kotlin;php;common;scala;swift;csharp;plsql;javascript;cobol;flex;ruby;cfamily,,RELIABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3923/metadata.json
S3958,,BUG,Major,ready,All,java;kotlin,,RELIABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3958/metadata.json
S3981,Collection sizes and array length comparisons should make sense,BUG,Major,ready,All,go;python;java;vbnet;kotlin;php;swift;csharp;javascript,confusing,RELIABILITY:MEDIUM,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S3981/metadata.json
S4144,Methods should not have identical implementations,CODE_SMELL,Major,ready,All,apex;go;python;java;vbnet;kotlin;php;scala;swift;csharp;javascript;ruby;cfamily,confusing;duplicate;suspicious,MAINTAINABILITY:MEDIUM,Constant/Issue: 15min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4144/metadata.json
S4347,Secure random number generators should not output predictable values,VULNERABILITY,Critical,ready,Main,java;kotlin;common;csharp,cwe;cert;pitfall,SECURITY:HIGH,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4347/metadata.json
S4423,Weak SSL/TLS protocols should not be used,VULNERABILITY,Critical,ready,Main,terraform;docker;go;python;shell;azureresourcemanager;java;vbnet;kotlin;php;common;githubactions;swift;csharp;javascript;cloudformation;ruby;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4423/metadata.json
S4426,Cryptographic keys should be robust,VULNERABILITY,Critical,ready,Main,go;python;java;kotlin;php;common;swift;csharp;javascript;cfamily,cwe;privacy,SECURITY:HIGH,Constant/Issue: 2min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4426/metadata.json
S4507,Delivering code in production with debug features activated is security-sensitive,SECURITY_HOTSPOT,Minor,ready,Main,docker;go;python;azureresourcemanager;rpg;java;vbnet;kotlin;php;xml;swift;csharp;javascript;cobol;flex,cwe;error-handling;debug;user-experience,SECURITY:LOW,Constant/Issue: 1min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4507/metadata.json
S4663,Multi-line comments should not be empty,CODE_SMELL,Minor,ready,Main,apex;go;css;vbnet;kotlin;common;scala;csharp;ruby,,MAINTAINABILITY:LOW,Constant/Issue: 1min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4663/metadata.json
S4738,Native features should be preferred to Guava,CODE_SMELL,Major,ready,Main,java;kotlin,guava,MAINTAINABILITY:MEDIUM,Constant/Issue: 10min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4738/metadata.json
S4790,Using weak hashing algorithms is security-sensitive,SECURITY_HOTSPOT,Critical,ready,Main,docker;go;python;dart;shell;tsql;java;vbnet;abap;kotlin;php;githubactions;swift;csharp;plsql;javascript;cfamily,cwe,SECURITY:HIGH,Unknown,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4790/metadata.json
S4830,Server certificates should be verified during SSL/TLS connections,VULNERABILITY,Critical,ready,Main,docker;go;python;dart;shell;java;vbnet;kotlin;php;ansible;common;githubactions;swift;csharp;javascript;ruby;cfamily,cwe;privacy;ssl,SECURITY:HIGH,Constant/Issue: 5min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S4830/metadata.json
S5131,Endpoints should not be vulnerable to reflected cross-site scripting (XSS) attacks,VULNERABILITY,Blocker,ready,Main,python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5131/metadata.json
S5135,Deserialization should not be vulnerable to injection attacks,VULNERABILITY,Blocker,ready,Main,python;java;vbnet;kotlin;php;common;csharp,cwe,SECURITY:BLOCKER,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5135/metadata.json
S5144,Server-side requests should not be vulnerable to forging attacks,VULNERABILITY,Major,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp;javascript,cwe,SECURITY:MEDIUM,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5144/metadata.json
S5145,Logging should not be vulnerable to injection attacks,VULNERABILITY,Minor,ready,Main,go;python;java;vbnet;kotlin;php;common;csharp,cwe,SECURITY:LOW,Constant/Issue: 30min,Sonar way,rule.adoc,/Users/brywoodruff/Projects/Vibe/rspec/rules/S5145/metadata.json
